"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ResponseId","Input.country","Input.hate_definition","Answer.content.attack","Answer.content.causingharm","Answer.content.dehumanization","Answer.content.form","Answer.content.harassment","Answer.content.hateful","Answer.content.incitement","Answer.content.incivility","Answer.content.law","Answer.content.misinformation","Answer.content.mocking","Answer.content.offensive","Answer.content.opinion","Answer.content.severity","Answer.content_open","Answer.flag.flag","Answer.flag_comments","Answer.other.consequences","Answer.other.example","Answer.other.existence","Answer.other.importance","Answer.other.negating","Answer.other.nonsense","Answer.other.subjective","Answer.other_open","Answer.scope.people","Answer.scope.person","Answer.sender.badfaith","Answer.sender.general","Answer.sender.hurt","Answer.sender.power","Answer.sender.prejudiced","Answer.target.age","Answer.target.caste","Answer.target.characteristics","Answer.target.class","Answer.target.ideology","Answer.target.minority","Answer.target.others","Answer.target.physical_attributes","Answer.target.profession","Answer.target.race","Answer.target.region","Answer.target.religion","Answer.target.sex","Answer.target.sexual_orientation","Answer.target.tradition","Answer.target.tribe","Answer.target.uncontrolled","Answer.target.vulnerable","Answer.target_open","Approve","Reject"
"3Q2T3FD0ON8N83S51B1BUY1K9E7M3Y","3R70E4E2CNT0WXTKFC9KPKRZNLIPCU","Classification of hate speech definitions 1","Your task is to classify definitions of hate speech based on their content","text, definition, classification, hate speech","$0.00","Thu Nov 30 00:35:33 PST 2023","2","BatchId:394877;OriginalHitTemplateId:921587254;","3600","600","Sat Jan 20 04:15:47 PST 2024","","","3X66WABAJWIP3DUCGA8H6DC30N93GU","A30NFMEAMKLAM8","Approved","Sun Dec 03 05:04:09 PST 2023","Sun Dec 03 05:05:58 PST 2023","Sun Dec 03 05:15:58 PST 2023","Sun Dec 03 05:16:45 PST 2023","","","109","100% (1083/1083)","100% (412/412)","0% (0/0)","R_10q1nrA33xoiP0C","ger","Äußerungen, die zur Gewalt aufrufen aufgrund arbiträrer Zugehörigkeitsmerkmale (Hautfarbe, Herkunft, Geschlecht etc) oder diese gutheißen.","false","false","false","false","false","false","true","false","false","false","false","false","false","false","","false","","false","false","false","false","false","false","false","","false","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","true","false","false","false","false","false",""
"36D1BWBEHN1YNLWMXBN6BOWS307M2N","3R70E4E2CNT0WXTKFC9KPKRZNLIPCU","Classification of hate speech definitions 1","Your task is to classify definitions of hate speech based on their content","text, definition, classification, hate speech","$0.00","Thu Nov 30 00:35:33 PST 2023","2","BatchId:394877;OriginalHitTemplateId:921587254;","3600","600","Sat Jan 20 04:15:47 PST 2024","","","3LQ8PUHQFLSITC76LJXMVJQTY5EIH3","A30NFMEAMKLAM8","Approved","Fri Dec 01 04:22:54 PST 2023","Fri Dec 01 04:24:28 PST 2023","Fri Dec 01 04:34:28 PST 2023","Fri Dec 01 04:34:45 PST 2023","","","94","100% (1083/1083)","100% (412/412)","0% (0/0)","R_2VdK0OfgHxOTF6r","ger","Hasstede ist, wenn bewusst und direkt Menschen mkt Straftaten gedroht wird. Es geht nichtmehr um den Diskurs, es geht darum Hass zu verbreiten und Diskurse (die z.B. durch Provokation entstehen) zu unterdrücken. Genauso wie das absichtliche Verletzen von humanistischen Grenzen.","true","false","true","false","false","true","false","false","true","false","false","false","false","false","","false","","false","false","false","false","false","false","false","","true","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"32FESTC2NHQUYBTX363YEBM8SDNUCW","3R70E4E2CNT0WXTKFC9KPKRZNLIPCU","Classification of hate speech definitions 1","Your task is to classify definitions of hate speech based on their content","text, definition, classification, hate speech","$0.00","Thu Nov 30 00:35:33 PST 2023","2","BatchId:394877;OriginalHitTemplateId:921587254;","3600","600","Sun Dec 31 00:35:33 PST 2023","","","3XXU1SWE8MVSCUICBNYO8T3TZHK0AU","A30NFMEAMKLAM8","Approved","Wed Dec 06 08:36:43 PST 2023","Wed Dec 06 08:36:52 PST 2023","Wed Dec 06 08:46:52 PST 2023","Wed Dec 06 08:47:45 PST 2023","","","9","100% (1083/1083)","100% (412/412)","0% (0/0)","R_3sywkfaNgSVQyx5","ger","Gar nicht. Das Wort gab es noch nicht, als ich zur Schule ging. Es ist ein Kampfwort für Propaganda und die Durchsetzung einer Agenda.","false","false","false","false","false","false","false","false","false","false","false","false","false","false","","false","","false","false","true","false","false","true","false","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"3WGCNLZJKF8OU68D1EOPNFZT2G21D4","3R70E4E2CNT0WXTKFC9KPKRZNLIPCU","Classification of hate speech definitions 1","Your task is to classify definitions of hate speech based on their content","text, definition, classification, hate speech","$0.00","Thu Nov 30 00:39:13 PST 2023","2","BatchId:394877;OriginalHitTemplateId:921587254;","3600","600","Sun Dec 31 00:39:13 PST 2023","","","36WLNQG78ZAWMU2YP8XZOTP3B0EBEL","A30NFMEAMKLAM8","Approved","Wed Dec 06 06:33:21 PST 2023","Wed Dec 06 06:34:13 PST 2023","Wed Dec 06 06:44:13 PST 2023","Wed Dec 06 06:44:45 PST 2023","","","52","100% (1083/1083)","100% (412/412)","0% (0/0)","R_2wRJ02DIiZo922Y","usa","Threats of violence t a person directly by someone able to act upon said threat","true","false","false","false","false","false","false","false","false","false","false","false","false","false","","true","someone able to act upon said threat = power?","false","false","false","false","false","false","false","","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"3R0WOCG21M9433ZB32Y9YH4QDDZUDW","3R70E4E2CNT0WXTKFC9KPKRZNLIPCU","Classification of hate speech definitions 1","Your task is to classify definitions of hate speech based on their content","text, definition, classification, hate speech","$0.00","Thu Nov 30 00:35:33 PST 2023","2","BatchId:394877;OriginalHitTemplateId:921587254;","3600","600","Sun Dec 31 00:35:33 PST 2023","","","3IAEQB9FMEKJIRM9O4IB5PK3LPVDWA","A30NFMEAMKLAM8","Approved","Wed Dec 06 06:28:13 PST 2023","Wed Dec 06 06:28:36 PST 2023","Wed Dec 06 06:38:36 PST 2023","Wed Dec 06 06:38:45 PST 2023","","","23","100% (1083/1083)","100% (412/412)","0% (0/0)","R_1pnabZh7TpJvft1","ger","Gewaltandrohung durch den Poster,  Wünsche, daß der Person Gewalt widerfährt, entmenschlichende Bezeichnungen von Personengruppen","true","false","true","false","false","true","false","false","false","false","false","false","false","false","","false","","false","false","false","false","false","false","false","","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"360ZO6N6J1J9N5HLIK2LLB4696HM9F","3R70E4E2CNT0WXTKFC9KPKRZNLIPCU","Classification of hate speech definitions 1","Your task is to classify definitions of hate speech based on their content","text, definition, classification, hate speech","$0.00","Thu Nov 30 00:35:43 PST 2023","2","BatchId:394877;OriginalHitTemplateId:921587254;","3600","600","Sun Dec 31 00:35:43 PST 2023","","","3D4CH1LGEATBIFJSXJ9RXQFP0GQ9GQ","A30NFMEAMKLAM8","Approved","Wed Dec 06 06:49:41 PST 2023","Wed Dec 06 06:50:19 PST 2023","Wed Dec 06 07:00:19 PST 2023","Wed Dec 06 07:00:45 PST 2023","","","38","100% (1083/1083)","100% (412/412)","0% (0/0)","R_31YuHhPzxxVuCub","usa","Is speech that aims to exact harm against a group of people and/or beliefs or creeds.  But disagreeing with an opinion in the way the survey depicted was closer to name calling and was not hate speech in my personal experience of receiving actual hate speech.","false","false","false","false","false","false","false","false","false","false","false","false","false","false","","false","","false","false","false","false","true","false","false","","true","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",""
"3D1TUISJWI0LBEFXVGZKPEK35I7UIY","3R70E4E2CNT0WXTKFC9KPKRZNLIPCU","Classification of hate speech definitions 1","Your task is to classify definitions of hate speech based on their content","text, definition, classification, hate speech","$0.00","Thu Nov 30 00:35:43 PST 2023","2","BatchId:394877;OriginalHitTemplateId:921587254;","3600","600","Sat Jan 20 04:15:47 PST 2024","","","3GFK2QRXX9HOEE7G9Y0S7DWB88X5WU","A30NFMEAMKLAM8","Approved","Wed Dec 06 06:24:46 PST 2023","Wed Dec 06 06:24:56 PST 2023","Wed Dec 06 06:34:56 PST 2023","Wed Dec 06 06:35:45 PST 2023","","","10","100% (1083/1083)","100% (412/412)","0% (0/0)","R_5AzZnv5O7loLrRn","usa","Racist and religious atttacks","true","false","false","false","false","false","false","false","false","false","false","false","false","false","","false","","false","false","false","false","false","false","false","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false",""
"3KTZHH2ONIF990YBDSW7LF9VP0ZM8Q","3R70E4E2CNT0WXTKFC9KPKRZNLIPCU","Classification of hate speech definitions 1","Your task is to classify definitions of hate speech based on their content","text, definition, classification, hate speech","$0.00","Thu Nov 30 00:35:43 PST 2023","2","BatchId:394877;OriginalHitTemplateId:921587254;","3600","600","Sat Jan 20 04:15:47 PST 2024","","","3XLBSAQ9Z4C7VDQ48EZW414PGGV7Z0","A30NFMEAMKLAM8","Approved","Wed Dec 06 02:25:17 PST 2023","Wed Dec 06 02:25:42 PST 2023","Wed Dec 06 02:35:42 PST 2023","Wed Dec 06 02:35:45 PST 2023","","","25","100% (1083/1083)","100% (412/412)","0% (0/0)","R_2D6TTyG7pWB4u5M","usa","Threats of violence or violent narrative towards a person or group of differing political or religious views or race or sexual orientation.","true","false","false","false","false","false","false","false","false","false","false","false","false","false","","false","","false","false","false","false","false","false","false","","true","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false","true","false","false","false","false",""
"311HQEI8RSG58TSBICUVFH99TKBZ7X","3R70E4E2CNT0WXTKFC9KPKRZNLIPCU","Classification of hate speech definitions 1","Your task is to classify definitions of hate speech based on their content","text, definition, classification, hate speech","$0.00","Thu Nov 30 00:39:13 PST 2023","2","BatchId:394877;OriginalHitTemplateId:921587254;","3600","600","Sat Jan 20 04:15:47 PST 2024","","","3BC8WZX3V3W8B5OS7B3PNFTQ8B6RRQ","A30NFMEAMKLAM8","Approved","Wed Dec 06 03:24:32 PST 2023","Wed Dec 06 03:24:40 PST 2023","Wed Dec 06 03:34:40 PST 2023","Wed Dec 06 03:34:45 PST 2023","","","8","100% (1083/1083)","100% (412/412)","0% (0/0)","R_3nH4DvesGulMwrl","usa","Speech that threatened violence","true","false","false","false","false","false","false","false","false","false","false","false","false","false","","false","","false","false","false","false","false","false","false","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",""
"34O39PNDK68J8E9ALCCYYGT63TJRBI","3R70E4E2CNT0WXTKFC9KPKRZNLIPCU","Classification of hate speech definitions 1","Your task is to classify definitions of hate speech based on their content","text, definition, classification, hate speech","$0.00","Thu Nov 30 00:35:43 PST 2023","2","BatchId:394877;OriginalHitTemplateId:921587254;","3600","600","Sat Jan 20 04:15:47 PST 2024","","","3MX2NQ3YC9U33EC6J3WE9WAIHA35XN","A30NFMEAMKLAM8","Approved","Wed Dec 06 06:25:10 PST 2023","Wed Dec 06 06:25:36 PST 2023","Wed Dec 06 06:35:36 PST 2023","Wed Dec 06 06:35:45 PST 2023","","","26","100% (1083/1083)","100% (412/412)","0% (0/0)","R_dpwCbXLBK6imj29","usa","Anything that calls for direct violence against a person or group. Everything else is unpopular or offensive, but saying something offensive shouldn't be classed as hate speech. Bad ideas should be countered openly in the public space rather than silenced and hidden. Shutting someone down because they said something possibly offensive opens up the problem of ""I'm being canceled because of XYZ!"" and that doesn't actually help anyone learn.","false","false","false","false","false","false","true","false","false","false","false","false","false","false","","false","","false","false","false","false","true","false","false","","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",""
